Date;Value
01/07/2020 00:00;0,0394
01/07/2020 00:15;0,0394
01/07/2020 00:30;0,0394
01/07/2020 00:45;0,0394
01/07/2020 01:00;0,039
01/07/2020 01:15;0,039
01/07/2020 01:30;0,039
01/07/2020 01:45;0,039
01/07/2020 02:00;0,038
01/07/2020 02:15;0,038
01/07/2020 02:30;0,038
01/07/2020 02:45;0,038
01/07/2020 03:00;0,0379
01/07/2020 03:15;0,0379
01/07/2020 03:30;0,0379
01/07/2020 03:45;0,0379
01/07/2020 04:00;0,038
01/07/2020 04:15;0,038
01/07/2020 04:30;0,038
01/07/2020 04:45;0,038
01/07/2020 05:00;0,0388
01/07/2020 05:15;0,0388
01/07/2020 05:30;0,0388
01/07/2020 05:45;0,0388
01/07/2020 06:00;0,038
01/07/2020 06:15;0,038
01/07/2020 06:30;0,038
01/07/2020 06:45;0,038
01/07/2020 07:00;0,04
01/07/2020 07:15;0,04
01/07/2020 07:30;0,04
01/07/2020 07:45;0,04
01/07/2020 08:00;0,0398
01/07/2020 08:15;0,0398
01/07/2020 08:30;0,0398
01/07/2020 08:45;0,0398
01/07/2020 09:00;0,0393
01/07/2020 09:15;0,0393
01/07/2020 09:30;0,0393
01/07/2020 09:45;0,0393
01/07/2020 10:00;0,0389
01/07/2020 10:15;0,0389
01/07/2020 10:30;0,0389
01/07/2020 10:45;0,0389
01/07/2020 11:00;0,0402
01/07/2020 11:15;0,0402
01/07/2020 11:30;0,0402
01/07/2020 11:45;0,0402
01/07/2020 12:00;0,0394
01/07/2020 12:15;0,0394
01/07/2020 12:30;0,0394
01/07/2020 12:45;0,0394
01/07/2020 13:00;0,0356
01/07/2020 13:15;0,0356
01/07/2020 13:30;0,0356
01/07/2020 13:45;0,0356
01/07/2020 14:00;0,0285
01/07/2020 14:15;0,0285
01/07/2020 14:30;0,0285
01/07/2020 14:45;0,0285
01/07/2020 15:00;0,0275
01/07/2020 15:15;0,0275
01/07/2020 15:30;0,0275
01/07/2020 15:45;0,0275
01/07/2020 16:00;0,032
01/07/2020 16:15;0,032
01/07/2020 16:30;0,032
01/07/2020 16:45;0,032
01/07/2020 17:00;0,0333
01/07/2020 17:15;0,0333
01/07/2020 17:30;0,0333
01/07/2020 17:45;0,0333
01/07/2020 18:00;0,0375
01/07/2020 18:15;0,0375
01/07/2020 18:30;0,0375
01/07/2020 18:45;0,0375
01/07/2020 19:00;0,0393
01/07/2020 19:15;0,0393
01/07/2020 19:30;0,0393
01/07/2020 19:45;0,0393
01/07/2020 20:00;0,0401
01/07/2020 20:15;0,0401
01/07/2020 20:30;0,0401
01/07/2020 20:45;0,0401
01/07/2020 21:00;0,0403
01/07/2020 21:15;0,0403
01/07/2020 21:30;0,0403
01/07/2020 21:45;0,0403
01/07/2020 22:00;0,0379
01/07/2020 22:15;0,0379
01/07/2020 22:30;0,0379
01/07/2020 22:45;0,0379
01/07/2020 23:00;0,0345
01/07/2020 23:15;0,0345
01/07/2020 23:30;0,0345
01/07/2020 23:45;0,0345
02/07/2020 00:00;0,0309
02/07/2020 00:15;0,0309
02/07/2020 00:30;0,0309
02/07/2020 00:45;0,0309
02/07/2020 01:00;0,0284
02/07/2020 01:15;0,0284
02/07/2020 01:30;0,0284
02/07/2020 01:45;0,0284
02/07/2020 02:00;0,0275
02/07/2020 02:15;0,0275
02/07/2020 02:30;0,0275
02/07/2020 02:45;0,0275
02/07/2020 03:00;0,0279
02/07/2020 03:15;0,0279
02/07/2020 03:30;0,0279
02/07/2020 03:45;0,0279
02/07/2020 04:00;0,0302
02/07/2020 04:15;0,0302
02/07/2020 04:30;0,0302
02/07/2020 04:45;0,0302
02/07/2020 05:00;0,0385
02/07/2020 05:15;0,0385
02/07/2020 05:30;0,0385
02/07/2020 05:45;0,0385
02/07/2020 06:00;0,0397
02/07/2020 06:15;0,0397
02/07/2020 06:30;0,0397
02/07/2020 06:45;0,0397
02/07/2020 07:00;0,0404
02/07/2020 07:15;0,0404
02/07/2020 07:30;0,0404
02/07/2020 07:45;0,0404
02/07/2020 08:00;0,0414
02/07/2020 08:15;0,0414
02/07/2020 08:30;0,0414
02/07/2020 08:45;0,0414
02/07/2020 09:00;0,0411
02/07/2020 09:15;0,0411
02/07/2020 09:30;0,0411
02/07/2020 09:45;0,0411
02/07/2020 10:00;0,0408
02/07/2020 10:15;0,0408
02/07/2020 10:30;0,0408
02/07/2020 10:45;0,0408
02/07/2020 11:00;0,0409
02/07/2020 11:15;0,0409
02/07/2020 11:30;0,0409
02/07/2020 11:45;0,0409
02/07/2020 12:00;0,04
02/07/2020 12:15;0,04
02/07/2020 12:30;0,04
02/07/2020 12:45;0,04
02/07/2020 13:00;0,0379
02/07/2020 13:15;0,0379
02/07/2020 13:30;0,0379
02/07/2020 13:45;0,0379
02/07/2020 14:00;0,0344
02/07/2020 14:15;0,0344
02/07/2020 14:30;0,0344
02/07/2020 14:45;0,0344
02/07/2020 15:00;0,0291
02/07/2020 15:15;0,0291
02/07/2020 15:30;0,0291
02/07/2020 15:45;0,0291
02/07/2020 16:00;0,0281
02/07/2020 16:15;0,0281
02/07/2020 16:30;0,0281
02/07/2020 16:45;0,0281
02/07/2020 17:00;0,029
02/07/2020 17:15;0,029
02/07/2020 17:30;0,029
02/07/2020 17:45;0,029
02/07/2020 18:00;0,029
02/07/2020 18:15;0,029
02/07/2020 18:30;0,029
02/07/2020 18:45;0,029
02/07/2020 19:00;0,0291
02/07/2020 19:15;0,0291
02/07/2020 19:30;0,0291
02/07/2020 19:45;0,0291
02/07/2020 20:00;0,0371
02/07/2020 20:15;0,0371
02/07/2020 20:30;0,0371
02/07/2020 20:45;0,0371
02/07/2020 21:00;0,0384
02/07/2020 21:15;0,0384
02/07/2020 21:30;0,0384
02/07/2020 21:45;0,0384
02/07/2020 22:00;0,0322
02/07/2020 22:15;0,0322
02/07/2020 22:30;0,0322
02/07/2020 22:45;0,0322
02/07/2020 23:00;0,0379
02/07/2020 23:15;0,0379
02/07/2020 23:30;0,0379
02/07/2020 23:45;0,0379
03/07/2020 00:00;0,034
03/07/2020 00:15;0,034
03/07/2020 00:30;0,034
03/07/2020 00:45;0,034
03/07/2020 01:00;0,029
03/07/2020 01:15;0,029
03/07/2020 01:30;0,029
03/07/2020 01:45;0,029
03/07/2020 02:00;0,0276
03/07/2020 02:15;0,0276
03/07/2020 02:30;0,0276
03/07/2020 02:45;0,0276
03/07/2020 03:00;0,029
03/07/2020 03:15;0,029
03/07/2020 03:30;0,029
03/07/2020 03:45;0,029
03/07/2020 04:00;0,0299
03/07/2020 04:15;0,0299
03/07/2020 04:30;0,0299
03/07/2020 04:45;0,0299
03/07/2020 05:00;0,0359
03/07/2020 05:15;0,0359
03/07/2020 05:30;0,0359
03/07/2020 05:45;0,0359
03/07/2020 06:00;0,0389
03/07/2020 06:15;0,0389
03/07/2020 06:30;0,0389
03/07/2020 06:45;0,0389
03/07/2020 07:00;0,0387
03/07/2020 07:15;0,0387
03/07/2020 07:30;0,0387
03/07/2020 07:45;0,0387
03/07/2020 08:00;0,039
03/07/2020 08:15;0,039
03/07/2020 08:30;0,039
03/07/2020 08:45;0,039
03/07/2020 09:00;0,039
03/07/2020 09:15;0,039
03/07/2020 09:30;0,039
03/07/2020 09:45;0,039
03/07/2020 10:00;0,0382
03/07/2020 10:15;0,0382
03/07/2020 10:30;0,0382
03/07/2020 10:45;0,0382
03/07/2020 11:00;0,0375
03/07/2020 11:15;0,0375
03/07/2020 11:30;0,0375
03/07/2020 11:45;0,0375
03/07/2020 12:00;0,0379
03/07/2020 12:15;0,0379
03/07/2020 12:30;0,0379
03/07/2020 12:45;0,0379
03/07/2020 13:00;0,0351
03/07/2020 13:15;0,0351
03/07/2020 13:30;0,0351
03/07/2020 13:45;0,0351
03/07/2020 14:00;0,0317
03/07/2020 14:15;0,0317
03/07/2020 14:30;0,0317
03/07/2020 14:45;0,0317
03/07/2020 15:00;0,0305
03/07/2020 15:15;0,0305
03/07/2020 15:30;0,0305
03/07/2020 15:45;0,0305
03/07/2020 16:00;0,0323
03/07/2020 16:15;0,0323
03/07/2020 16:30;0,0323
03/07/2020 16:45;0,0323
03/07/2020 17:00;0,0373
03/07/2020 17:15;0,0373
03/07/2020 17:30;0,0373
03/07/2020 17:45;0,0373
03/07/2020 18:00;0,0389
03/07/2020 18:15;0,0389
03/07/2020 18:30;0,0389
03/07/2020 18:45;0,0389
03/07/2020 19:00;0,037
03/07/2020 19:15;0,037
03/07/2020 19:30;0,037
03/07/2020 19:45;0,037
03/07/2020 20:00;0,0353
03/07/2020 20:15;0,0353
03/07/2020 20:30;0,0353
03/07/2020 20:45;0,0353
03/07/2020 21:00;0,0362
03/07/2020 21:15;0,0362
03/07/2020 21:30;0,0362
03/07/2020 21:45;0,0362
03/07/2020 22:00;0,0315
03/07/2020 22:15;0,0315
03/07/2020 22:30;0,0315
03/07/2020 22:45;0,0315
03/07/2020 23:00;0,0345
03/07/2020 23:15;0,0345
03/07/2020 23:30;0,0345
03/07/2020 23:45;0,0345
04/07/2020 00:00;0,0281
04/07/2020 00:15;0,0281
04/07/2020 00:30;0,0281
04/07/2020 00:45;0,0281
04/07/2020 01:00;0,0271
04/07/2020 01:15;0,0271
04/07/2020 01:30;0,0271
04/07/2020 01:45;0,0271
04/07/2020 02:00;0,027
04/07/2020 02:15;0,027
04/07/2020 02:30;0,027
04/07/2020 02:45;0,027
04/07/2020 03:00;0,026
04/07/2020 03:15;0,026
04/07/2020 03:30;0,026
04/07/2020 03:45;0,026
04/07/2020 04:00;0,026
04/07/2020 04:15;0,026
04/07/2020 04:30;0,026
04/07/2020 04:45;0,026
04/07/2020 05:00;0,0261
04/07/2020 05:15;0,0261
04/07/2020 05:30;0,0261
04/07/2020 05:45;0,0261
04/07/2020 06:00;0,0271
04/07/2020 06:15;0,0271
04/07/2020 06:30;0,0271
04/07/2020 06:45;0,0271
04/07/2020 07:00;0,0271
04/07/2020 07:15;0,0271
04/07/2020 07:30;0,0271
04/07/2020 07:45;0,0271
04/07/2020 08:00;0,0271
04/07/2020 08:15;0,0271
04/07/2020 08:30;0,0271
04/07/2020 08:45;0,0271
04/07/2020 09:00;0,0272
04/07/2020 09:15;0,0272
04/07/2020 09:30;0,0272
04/07/2020 09:45;0,0272
04/07/2020 10:00;0,0281
04/07/2020 10:15;0,0281
04/07/2020 10:30;0,0281
04/07/2020 10:45;0,0281
04/07/2020 11:00;0,0284
04/07/2020 11:15;0,0284
04/07/2020 11:30;0,0284
04/07/2020 11:45;0,0284
04/07/2020 12:00;0,0305
04/07/2020 12:15;0,0305
04/07/2020 12:30;0,0305
04/07/2020 12:45;0,0305
04/07/2020 13:00;0,0302
04/07/2020 13:15;0,0302
04/07/2020 13:30;0,0302
04/07/2020 13:45;0,0302
04/07/2020 14:00;0,0261
04/07/2020 14:15;0,0261
04/07/2020 14:30;0,0261
04/07/2020 14:45;0,0261
04/07/2020 15:00;0,0257
04/07/2020 15:15;0,0257
04/07/2020 15:30;0,0257
04/07/2020 15:45;0,0257
04/07/2020 16:00;0,0257
04/07/2020 16:15;0,0257
04/07/2020 16:30;0,0257
04/07/2020 16:45;0,0257
04/07/2020 17:00;0,0268
04/07/2020 17:15;0,0268
04/07/2020 17:30;0,0268
04/07/2020 17:45;0,0268
04/07/2020 18:00;0,028
04/07/2020 18:15;0,028
04/07/2020 18:30;0,028
04/07/2020 18:45;0,028
04/07/2020 19:00;0,029
04/07/2020 19:15;0,029
04/07/2020 19:30;0,029
04/07/2020 19:45;0,029
04/07/2020 20:00;0,0369
04/07/2020 20:15;0,0369
04/07/2020 20:30;0,0369
04/07/2020 20:45;0,0369
04/07/2020 21:00;0,0384
04/07/2020 21:15;0,0384
04/07/2020 21:30;0,0384
04/07/2020 21:45;0,0384
04/07/2020 22:00;0,031
04/07/2020 22:15;0,031
04/07/2020 22:30;0,031
04/07/2020 22:45;0,031
04/07/2020 23:00;0,0288
04/07/2020 23:15;0,0288
04/07/2020 23:30;0,0288
04/07/2020 23:45;0,0288
05/07/2020 00:00;0,027
05/07/2020 00:15;0,027
05/07/2020 00:30;0,027
05/07/2020 00:45;0,027
05/07/2020 01:00;0,0253
05/07/2020 01:15;0,0253
05/07/2020 01:30;0,0253
05/07/2020 01:45;0,0253
05/07/2020 02:00;0,0245
05/07/2020 02:15;0,0245
05/07/2020 02:30;0,0245
05/07/2020 02:45;0,0245
05/07/2020 03:00;0,0242
05/07/2020 03:15;0,0242
05/07/2020 03:30;0,0242
05/07/2020 03:45;0,0242
05/07/2020 04:00;0,0242
05/07/2020 04:15;0,0242
05/07/2020 04:30;0,0242
05/07/2020 04:45;0,0242
05/07/2020 05:00;0,0242
05/07/2020 05:15;0,0242
05/07/2020 05:30;0,0242
05/07/2020 05:45;0,0242
05/07/2020 06:00;0,0241
05/07/2020 06:15;0,0241
05/07/2020 06:30;0,0241
05/07/2020 06:45;0,0241
05/07/2020 07:00;0,024
05/07/2020 07:15;0,024
05/07/2020 07:30;0,024
05/07/2020 07:45;0,024
05/07/2020 08:00;0,0231
05/07/2020 08:15;0,0231
05/07/2020 08:30;0,0231
05/07/2020 08:45;0,0231
05/07/2020 09:00;0,0233
05/07/2020 09:15;0,0233
05/07/2020 09:30;0,0233
05/07/2020 09:45;0,0233
05/07/2020 10:00;0,024
05/07/2020 10:15;0,024
05/07/2020 10:30;0,024
05/07/2020 10:45;0,024
05/07/2020 11:00;0,025
05/07/2020 11:15;0,025
05/07/2020 11:30;0,025
05/07/2020 11:45;0,025
05/07/2020 12:00;0,0268
05/07/2020 12:15;0,0268
05/07/2020 12:30;0,0268
05/07/2020 12:45;0,0268
05/07/2020 13:00;0,027
05/07/2020 13:15;0,027
05/07/2020 13:30;0,027
05/07/2020 13:45;0,027
05/07/2020 14:00;0,0253
05/07/2020 14:15;0,0253
05/07/2020 14:30;0,0253
05/07/2020 14:45;0,0253
05/07/2020 15:00;0,0239
05/07/2020 15:15;0,0239
05/07/2020 15:30;0,0239
05/07/2020 15:45;0,0239
05/07/2020 16:00;0,0239
05/07/2020 16:15;0,0239
05/07/2020 16:30;0,0239
05/07/2020 16:45;0,0239
05/07/2020 17:00;0,0229
05/07/2020 17:15;0,0229
05/07/2020 17:30;0,0229
05/07/2020 17:45;0,0229
05/07/2020 18:00;0,0252
05/07/2020 18:15;0,0252
05/07/2020 18:30;0,0252
05/07/2020 18:45;0,0252
05/07/2020 19:00;0,0264
05/07/2020 19:15;0,0264
05/07/2020 19:30;0,0264
05/07/2020 19:45;0,0264
05/07/2020 20:00;0,0295
05/07/2020 20:15;0,0295
05/07/2020 20:30;0,0295
05/07/2020 20:45;0,0295
05/07/2020 21:00;0,038
05/07/2020 21:15;0,038
05/07/2020 21:30;0,038
05/07/2020 21:45;0,038
05/07/2020 22:00;0,03
05/07/2020 22:15;0,03
05/07/2020 22:30;0,03
05/07/2020 22:45;0,03
05/07/2020 23:00;0,0265
05/07/2020 23:15;0,0265
05/07/2020 23:30;0,0265
05/07/2020 23:45;0,0265
06/07/2020 00:00;0,0219
06/07/2020 00:15;0,0219
06/07/2020 00:30;0,0219
06/07/2020 00:45;0,0219
06/07/2020 01:00;0,0205
06/07/2020 01:15;0,0205
06/07/2020 01:30;0,0205
06/07/2020 01:45;0,0205
06/07/2020 02:00;0,0194
06/07/2020 02:15;0,0194
06/07/2020 02:30;0,0194
06/07/2020 02:45;0,0194
06/07/2020 03:00;0,0185
06/07/2020 03:15;0,0185
06/07/2020 03:30;0,0185
06/07/2020 03:45;0,0185
06/07/2020 04:00;0,0185
06/07/2020 04:15;0,0185
06/07/2020 04:30;0,0185
06/07/2020 04:45;0,0185
06/07/2020 05:00;0,0228
06/07/2020 05:15;0,0228
06/07/2020 05:30;0,0228
06/07/2020 05:45;0,0228
06/07/2020 06:00;0,0283
06/07/2020 06:15;0,0283
06/07/2020 06:30;0,0283
06/07/2020 06:45;0,0283
06/07/2020 07:00;0,0289
06/07/2020 07:15;0,0289
06/07/2020 07:30;0,0289
06/07/2020 07:45;0,0289
06/07/2020 08:00;0,0291
06/07/2020 08:15;0,0291
06/07/2020 08:30;0,0291
06/07/2020 08:45;0,0291
06/07/2020 09:00;0,0308
06/07/2020 09:15;0,0308
06/07/2020 09:30;0,0308
06/07/2020 09:45;0,0308
06/07/2020 10:00;0,032
06/07/2020 10:15;0,032
06/07/2020 10:30;0,032
06/07/2020 10:45;0,032
06/07/2020 11:00;0,0325
06/07/2020 11:15;0,0325
06/07/2020 11:30;0,0325
06/07/2020 11:45;0,0325
06/07/2020 12:00;0,0325
06/07/2020 12:15;0,0325
06/07/2020 12:30;0,0325
06/07/2020 12:45;0,0325
06/07/2020 13:00;0,0295
06/07/2020 13:15;0,0295
06/07/2020 13:30;0,0295
06/07/2020 13:45;0,0295
06/07/2020 14:00;0,0283
06/07/2020 14:15;0,0283
06/07/2020 14:30;0,0283
06/07/2020 14:45;0,0283
06/07/2020 15:00;0,0268
06/07/2020 15:15;0,0268
06/07/2020 15:30;0,0268
06/07/2020 15:45;0,0268
06/07/2020 16:00;0,0284
06/07/2020 16:15;0,0284
06/07/2020 16:30;0,0284
06/07/2020 16:45;0,0284
06/07/2020 17:00;0,0291
06/07/2020 17:15;0,0291
06/07/2020 17:30;0,0291
06/07/2020 17:45;0,0291
06/07/2020 18:00;0,0342
06/07/2020 18:15;0,0342
06/07/2020 18:30;0,0342
06/07/2020 18:45;0,0342
06/07/2020 19:00;0,0345
06/07/2020 19:15;0,0345
06/07/2020 19:30;0,0345
06/07/2020 19:45;0,0345
06/07/2020 20:00;0,0353
06/07/2020 20:15;0,0353
06/07/2020 20:30;0,0353
06/07/2020 20:45;0,0353
06/07/2020 21:00;0,0372
06/07/2020 21:15;0,0372
06/07/2020 21:30;0,0372
06/07/2020 21:45;0,0372
06/07/2020 22:00;0,0361
06/07/2020 22:15;0,0361
06/07/2020 22:30;0,0361
06/07/2020 22:45;0,0361
06/07/2020 23:00;0,0333
06/07/2020 23:15;0,0333
06/07/2020 23:30;0,0333
06/07/2020 23:45;0,0333
07/07/2020 00:00;0,0285
07/07/2020 00:15;0,0285
07/07/2020 00:30;0,0285
07/07/2020 00:45;0,0285
07/07/2020 01:00;0,028
07/07/2020 01:15;0,028
07/07/2020 01:30;0,028
07/07/2020 01:45;0,028
07/07/2020 02:00;0,0273
07/07/2020 02:15;0,0273
07/07/2020 02:30;0,0273
07/07/2020 02:45;0,0273
07/07/2020 03:00;0,0272
07/07/2020 03:15;0,0272
07/07/2020 03:30;0,0272
07/07/2020 03:45;0,0272
07/07/2020 04:00;0,0279
07/07/2020 04:15;0,0279
07/07/2020 04:30;0,0279
07/07/2020 04:45;0,0279
07/07/2020 05:00;0,0338
07/07/2020 05:15;0,0338
07/07/2020 05:30;0,0338
07/07/2020 05:45;0,0338
07/07/2020 06:00;0,0377
07/07/2020 06:15;0,0377
07/07/2020 06:30;0,0377
07/07/2020 06:45;0,0377
07/07/2020 07:00;0,0372
07/07/2020 07:15;0,0372
07/07/2020 07:30;0,0372
07/07/2020 07:45;0,0372
07/07/2020 08:00;0,0359
07/07/2020 08:15;0,0359
07/07/2020 08:30;0,0359
07/07/2020 08:45;0,0359
07/07/2020 09:00;0,0342
07/07/2020 09:15;0,0342
07/07/2020 09:30;0,0342
07/07/2020 09:45;0,0342
07/07/2020 10:00;0,0354
07/07/2020 10:15;0,0354
07/07/2020 10:30;0,0354
07/07/2020 10:45;0,0354
07/07/2020 11:00;0,0391
07/07/2020 11:15;0,0391
07/07/2020 11:30;0,0391
07/07/2020 11:45;0,0391
07/07/2020 12:00;0,0391
07/07/2020 12:15;0,0391
07/07/2020 12:30;0,0391
07/07/2020 12:45;0,0391
07/07/2020 13:00;0,038
07/07/2020 13:15;0,038
07/07/2020 13:30;0,038
07/07/2020 13:45;0,038
07/07/2020 14:00;0,0351
07/07/2020 14:15;0,0351
07/07/2020 14:30;0,0351
07/07/2020 14:45;0,0351
07/07/2020 15:00;0,034
07/07/2020 15:15;0,034
07/07/2020 15:30;0,034
07/07/2020 15:45;0,034
07/07/2020 16:00;0,0357
07/07/2020 16:15;0,0357
07/07/2020 16:30;0,0357
07/07/2020 16:45;0,0357
07/07/2020 17:00;0,0385
07/07/2020 17:15;0,0385
07/07/2020 17:30;0,0385
07/07/2020 17:45;0,0385
07/07/2020 18:00;0,0408
07/07/2020 18:15;0,0408
07/07/2020 18:30;0,0408
07/07/2020 18:45;0,0408
07/07/2020 19:00;0,0408
07/07/2020 19:15;0,0408
07/07/2020 19:30;0,0408
07/07/2020 19:45;0,0408
07/07/2020 20:00;0,0401
07/07/2020 20:15;0,0401
07/07/2020 20:30;0,0401
07/07/2020 20:45;0,0401
07/07/2020 21:00;0,0402
07/07/2020 21:15;0,0402
07/07/2020 21:30;0,0402
07/07/2020 21:45;0,0402
07/07/2020 22:00;0,037
07/07/2020 22:15;0,037
07/07/2020 22:30;0,037
07/07/2020 22:45;0,037
07/07/2020 23:00;0,0363
07/07/2020 23:15;0,0363
07/07/2020 23:30;0,0363
07/07/2020 23:45;0,0363
08/07/2020 00:00;0,0327
08/07/2020 00:15;0,0327
08/07/2020 00:30;0,0327
08/07/2020 00:45;0,0327
08/07/2020 01:00;0,0304
08/07/2020 01:15;0,0304
08/07/2020 01:30;0,0304
08/07/2020 01:45;0,0304
08/07/2020 02:00;0,0299
08/07/2020 02:15;0,0299
08/07/2020 02:30;0,0299
08/07/2020 02:45;0,0299
08/07/2020 03:00;0,0296
08/07/2020 03:15;0,0296
08/07/2020 03:30;0,0296
08/07/2020 03:45;0,0296
08/07/2020 04:00;0,0303
08/07/2020 04:15;0,0303
08/07/2020 04:30;0,0303
08/07/2020 04:45;0,0303
08/07/2020 05:00;0,037
08/07/2020 05:15;0,037
08/07/2020 05:30;0,037
